Employee_ID,Age,Gender,Education_Level,Industry,Job_Role,Years_Experience,AI_Adoption_Level,Automation_Risk,Upskilling_Required,Salary_Before_AI,Salary_After_AI,Job_Status,Work_Hours_Per_Week,Remote_Work,Job_Satisfaction,Productivity_Change_%
E1529,53,Male,Bachelor,Healthcare,Doctor,28,High,Low,No,36163,37686,Unchanged,49,Yes,4,-11.78
E1530,22,Female,Bachelor,IT,DevOps Engineer,0,Medium,High,No,78348,88461,Unchanged,46,Yes,9,-4.5
E1531,29,Female,PhD,Education,Teacher,4,Low,Low,Yes,89405,95232,Unchanged,50,Yes,7,-17.57
E1532,28,Other,Bachelor,Finance,Accountant,4,High,Medium,Yes,88445,103672,Modified,54,No,7,-2.34
E1533,57,Male,PhD,IT,Software Engineer,33,Low,High,No,79116,82604,Unchanged,42,Yes,9,-1.91
E1534,59,Female,High School,Education,Administrator,36,High,Low,No,63615,75713,Unchanged,40,Yes,3,-0.26
E1535,33,Other,Bachelor,Marketing,SEO Specialist,9,High,Low,Yes,32365,41038,Unchanged,47,No,7,20.0
E1536,51,Other,Bachelor,Manufacturing,Quality Inspector,25,Medium,Low,No,61912,66372,Unchanged,36,Yes,6,31.22
E1537,39,Male,PhD,Manufacturing,Supervisor,13,Medium,High,Yes,63298,66691,Unchanged,44,Yes,7,39.53
E1538,43,Other,Bachelor,Finance,Auditor,17,High,Medium,No,51686,45819,Modified,48,No,8,35.22
E1539,29,Female,PhD,Education,Professor,3,Low,Low,No,60226,62706,Unchanged,41,Yes,5,-13.71
E1540,47,Male,PhD,Manufacturing,Supervisor,22,Low,Medium,No,30557,32345,Modified,42,Yes,5,29.96
E1541,49,Female,PhD,Marketing,Digital Marketer,23,High,High,No,87500,88387,Modified,47,No,6,35.03
E1542,26,Female,Master,Healthcare,Nurse,2,High,High,Yes,100202,89409,Modified,49,Yes,9,27.61
E1543,52,Other,PhD,Education,Teacher,26,High,High,Yes,64928,88297,Replaced,35,No,8,36.3
E1544,36,Female,Master,Education,Professor,11,High,High,No,48361,38899,Replaced,49,No,6,-16.35
E1545,25,Female,Bachelor,Healthcare,Doctor,2,High,Low,No,38798,50797,Unchanged,54,Yes,3,-2.11
E1546,29,Female,Master,Retail,Store Manager,7,Medium,High,No,117638,124480,Unchanged,36,Yes,7,-0.5
E1547,25,Male,PhD,Education,Professor,0,Low,Medium,Yes,39649,41274,Modified,42,No,6,17.61
E1548,59,Male,Master,IT,Software Engineer,36,High,High,Yes,106215,140573,Replaced,42,No,8,-7.06
E1549,52,Male,PhD,Education,Teacher,30,High,Medium,No,81928,113454,Modified,47,Yes,5,16.23
E1550,46,Male,High School,Finance,Accountant,22,Medium,High,Yes,77396,84818,Unchanged,45,Yes,3,10.14
E1551,44,Female,Bachelor,Finance,Accountant,22,High,High,No,115782,117419,Replaced,47,Yes,6,-13.5
E1552,55,Female,Master,Finance,Auditor,32,Low,High,Yes,80355,77398,Unchanged,42,Yes,3,33.61
E1553,55,Male,Bachelor,Manufacturing,Supervisor,30,Low,Low,No,116478,127503,Unchanged,48,Yes,8,-13.13
E1554,44,Female,PhD,Healthcare,Nurse,18,Medium,High,Yes,88806,85656,Unchanged,47,No,6,29.52
E1555,41,Other,Bachelor,Manufacturing,Quality Inspector,19,Medium,High,No,66303,67600,Unchanged,36,Yes,9,-9.79
E1556,59,Male,PhD,Education,Professor,33,Low,Low,Yes,68057,70391,Unchanged,44,No,9,-7.14
E1557,36,Other,Master,Finance,Auditor,12,Low,Low,No,53752,56342,Unchanged,51,No,7,37.25
E1558,30,Female,Bachelor,Education,Administrator,6,High,High,No,118406,102997,Replaced,35,Yes,8,15.79
E1559,51,Other,Master,IT,Software Engineer,25,Medium,Low,No,59203,56270,Unchanged,47,Yes,9,21.63
E1560,29,Male,Bachelor,Retail,Sales Associate,4,Low,Medium,No,105948,112647,Modified,50,Yes,4,18.92
E1561,32,Female,High School,Education,Administrator,7,High,Low,Yes,49323,60231,Unchanged,52,Yes,7,30.14
E1562,38,Other,High School,Education,Professor,14,Low,High,Yes,95408,99829,Unchanged,38,Yes,9,20.79
E1563,49,Female,Master,Education,Teacher,24,Medium,High,No,89316,84815,Unchanged,47,No,6,38.66
E1564,53,Other,High School,Finance,Accountant,27,Medium,Low,No,31614,30831,Unchanged,49,No,4,21.38
E1565,27,Male,Master,Healthcare,Technician,5,High,High,Yes,79648,82944,Modified,39,Yes,9,-10.3
E1566,54,Female,PhD,Education,Teacher,32,High,Low,No,52072,62260,Unchanged,48,No,5,34.87
E1567,27,Other,High School,Retail,Cashier,3,Medium,Low,No,34960,37742,Unchanged,44,Yes,5,-2.45
E1568,40,Other,High School,Healthcare,Technician,16,Low,High,Yes,47883,48972,Unchanged,44,Yes,5,-1.67
E1569,55,Female,Master,Healthcare,Doctor,30,High,Medium,Yes,85031,73868,Modified,41,Yes,4,39.82
E1570,47,Female,Bachelor,Healthcare,Nurse,24,Low,Low,No,63525,65688,Unchanged,44,Yes,7,-18.7
E1571,37,Other,Master,IT,Software Engineer,15,Medium,Medium,No,30908,33696,Modified,42,No,7,39.08
E1572,43,Female,Bachelor,Finance,Accountant,20,High,Low,Yes,79323,95051,Unchanged,38,Yes,4,9.39
E1573,55,Female,Master,Healthcare,Technician,32,Low,Low,No,96351,99440,Unchanged,48,Yes,9,-17.55
E1574,36,Other,High School,Marketing,SEO Specialist,14,Medium,High,Yes,87183,84437,Unchanged,37,No,9,-6.79
E1575,36,Other,PhD,Manufacturing,Machine Operator,10,Low,Medium,No,94471,100728,Modified,50,Yes,9,3.56
E1576,27,Male,High School,Marketing,Digital Marketer,4,Medium,High,No,63387,57628,Unchanged,36,Yes,3,-12.09
E1577,48,Male,Bachelor,Marketing,Digital Marketer,22,Medium,Medium,No,102356,95402,Modified,41,Yes,4,19.61
E1578,33,Female,High School,Marketing,SEO Specialist,11,High,Low,No,55976,68475,Unchanged,47,No,4,24.75
E1579,56,Other,High School,Retail,Sales Associate,34,Low,Medium,No,94814,94757,Modified,47,No,8,-11.71
E1580,26,Other,High School,Manufacturing,Machine Operator,1,Medium,Medium,No,119439,108977,Modified,52,Yes,7,2.73
E1581,31,Other,Master,Marketing,Digital Marketer,5,High,Low,Yes,52488,56196,Unchanged,38,No,4,34.65
E1582,27,Male,High School,Education,Professor,2,Low,High,No,78478,78371,Unchanged,40,Yes,4,22.97
E1583,45,Other,Bachelor,Education,Professor,23,Low,Medium,No,82800,84035,Modified,52,No,7,9.58
E1584,33,Female,Bachelor,Manufacturing,Quality Inspector,9,High,High,Yes,83871,83496,Replaced,46,No,5,8.54
E1585,29,Female,PhD,Education,Teacher,4,High,Low,Yes,37470,49965,Unchanged,51,No,9,8.07
E1586,53,Female,Master,Retail,Cashier,31,Low,Low,No,34300,36285,Unchanged,54,No,3,15.1
E1587,38,Female,High School,Marketing,SEO Specialist,13,Low,Low,No,58804,61946,Unchanged,44,No,8,20.75
E1588,49,Other,High School,Healthcare,Technician,27,High,Low,No,93146,111457,Unchanged,52,Yes,6,-0.63
E1589,31,Other,High School,Healthcare,Nurse,8,High,High,Yes,32921,45331,Modified,40,Yes,5,10.69
E1590,52,Female,PhD,Manufacturing,Supervisor,30,Low,Medium,No,88596,89604,Modified,51,No,4,12.65
E1591,55,Male,PhD,Manufacturing,Machine Operator,32,Medium,Low,No,102467,107469,Unchanged,45,No,7,-9.85
E1592,26,Male,High School,Education,Administrator,4,High,Medium,Yes,52320,49392,Modified,40,No,4,13.42
E1593,35,Female,PhD,IT,DevOps Engineer,11,Medium,Low,Yes,99837,100892,Unchanged,44,No,3,37.6
E1594,29,Female,Bachelor,Manufacturing,Supervisor,7,Medium,Low,No,104092,102602,Unchanged,39,Yes,6,-3.75
E1595,38,Female,PhD,IT,Data Analyst,12,Low,Medium,No,76099,74575,Modified,53,No,7,-6.09
E1596,24,Female,Master,IT,DevOps Engineer,2,Low,High,Yes,105166,102546,Unchanged,36,Yes,3,-9.13
E1597,34,Female,Bachelor,Finance,Investment Analyst,8,Medium,Low,Yes,66776,79208,Unchanged,49,Yes,6,28.85
E1598,57,Female,PhD,Healthcare,Technician,32,Medium,Medium,Yes,63289,72335,Modified,46,No,8,30.23
E1599,24,Other,PhD,Healthcare,Nurse,2,Medium,Low,Yes,81550,94846,Unchanged,50,Yes,8,-12.44
E1600,24,Male,High School,IT,Data Analyst,2,High,High,No,48932,43900,Modified,53,Yes,5,22.05
E1601,33,Other,Bachelor,Marketing,Content Creator,7,High,High,Yes,53016,67739,Replaced,53,No,5,-19.77
E1602,59,Female,Bachelor,Finance,Auditor,35,Low,Medium,No,94325,101586,Modified,44,Yes,5,-12.35
E1603,25,Other,Bachelor,Manufacturing,Quality Inspector,3,Medium,High,Yes,40956,40133,Unchanged,53,Yes,5,33.97
E1604,33,Male,Master,IT,Software Engineer,9,Low,Medium,Yes,86901,88400,Modified,44,Yes,5,-4.63
E1605,24,Female,PhD,Retail,Cashier,0,Low,Medium,Yes,101835,100157,Modified,45,No,8,-16.66
E1606,41,Other,PhD,Manufacturing,Quality Inspector,17,High,Medium,No,116879,128301,Modified,50,Yes,4,21.4
E1607,34,Male,Master,Education,Teacher,10,High,Medium,No,69470,84917,Modified,52,Yes,9,9.55
E1608,58,Other,Master,Education,Professor,32,Medium,Low,Yes,61704,70946,Unchanged,49,No,6,4.11
E1609,50,Other,Bachelor,Manufacturing,Machine Operator,26,Medium,Medium,No,102793,99982,Modified,42,Yes,8,-9.86
E1610,44,Female,Master,Healthcare,Nurse,18,Low,Low,No,41278,41905,Unchanged,50,No,3,-0.15
E1611,40,Other,Bachelor,IT,Software Engineer,16,High,Medium,Yes,52191,50525,Modified,48,Yes,4,-11.24
E1612,47,Male,High School,Retail,Store Manager,21,High,High,No,100022,119848,Modified,39,No,3,2.87
E1613,25,Other,High School,IT,Software Engineer,0,High,High,Yes,111455,125354,Replaced,40,Yes,7,-18.58
E1614,57,Male,Master,IT,Data Analyst,31,Low,Medium,No,95263,102157,Modified,43,No,6,36.09
E1615,50,Female,Master,Healthcare,Nurse,25,Medium,High,Yes,77147,80248,Unchanged,52,No,7,17.59
E1616,34,Female,High School,Marketing,SEO Specialist,11,Low,Medium,Yes,91344,94519,Modified,39,No,7,36.92
E1617,27,Male,High School,Education,Professor,3,High,Medium,Yes,63071,53805,Modified,35,No,9,-18.42
E1618,42,Other,Master,Marketing,Content Creator,18,High,Medium,Yes,106762,117769,Modified,36,No,6,24.88
E1619,43,Male,Master,Marketing,SEO Specialist,21,High,High,No,60314,57975,Replaced,45,No,3,0.86
E1620,46,Other,Bachelor,IT,Data Analyst,23,Low,High,No,104420,106921,Unchanged,42,Yes,5,27.15
E1621,48,Female,Master,IT,DevOps Engineer,23,Low,High,Yes,52161,54374,Unchanged,39,No,4,9.93
E1622,24,Male,PhD,Healthcare,Doctor,0,Medium,Medium,Yes,71552,85376,Modified,52,No,8,30.62
E1623,59,Other,Master,Manufacturing,Quality Inspector,37,Medium,High,No,66394,70313,Unchanged,39,Yes,7,-11.73
E1624,50,Female,PhD,Finance,Investment Analyst,25,Medium,High,Yes,33188,35745,Unchanged,45,No,6,21.72
E1625,50,Female,Bachelor,Healthcare,Technician,26,Low,Low,No,87944,89774,Unchanged,50,Yes,5,2.97
E1626,48,Male,PhD,Education,Administrator,23,High,Low,No,80304,79886,Unchanged,53,No,5,3.77
E1627,47,Other,Bachelor,Finance,Investment Analyst,25,Low,High,Yes,68745,66114,Unchanged,46,No,8,27.29
E1628,29,Male,Master,Marketing,SEO Specialist,6,Medium,High,No,30944,29600,Unchanged,40,Yes,7,-13.19
E1629,45,Female,Bachelor,Retail,Store Manager,20,Medium,High,No,58114,66296,Unchanged,44,No,6,28.54
E1630,34,Other,High School,Retail,Cashier,9,Medium,Medium,No,105726,102977,Modified,48,Yes,5,21.72
E1631,39,Female,Master,Education,Administrator,13,Medium,Medium,No,56467,51319,Modified,43,Yes,9,-9.3
E1632,22,Female,Bachelor,Manufacturing,Supervisor,0,High,Medium,Yes,79222,105045,Modified,37,Yes,7,34.75
E1633,31,Other,PhD,Retail,Cashier,8,Low,Low,Yes,76022,73024,Unchanged,41,No,3,14.8
E1634,48,Male,Master,Manufacturing,Quality Inspector,26,High,Medium,No,66355,72526,Modified,44,Yes,5,-18.65
E1635,48,Other,PhD,Healthcare,Technician,24,Medium,High,No,105675,95457,Unchanged,51,Yes,8,-1.27
E1636,51,Male,PhD,Education,Administrator,29,Low,Medium,No,76996,73772,Modified,46,No,3,15.8
E1637,41,Other,Master,Finance,Auditor,19,High,Medium,No,86880,75258,Modified,47,No,5,8.07
E1638,23,Other,Bachelor,Marketing,Digital Marketer,0,Low,Medium,No,61876,60759,Modified,51,No,7,16.97
E1639,51,Other,Master,IT,Data Analyst,29,Medium,Medium,No,38507,37953,Modified,54,No,4,30.65
E1640,26,Female,Master,IT,Software Engineer,3,Medium,High,No,75499,72226,Unchanged,45,No,8,22.07
E1641,38,Male,Master,Manufacturing,Quality Inspector,12,Low,Medium,No,32389,34294,Modified,50,No,8,-6.21
E1642,27,Other,PhD,Education,Professor,4,Medium,Low,Yes,83950,81536,Unchanged,54,No,7,2.79
E1643,53,Female,PhD,Retail,Store Manager,30,Medium,High,No,77857,77620,Unchanged,38,Yes,8,-0.88
E1644,43,Male,Bachelor,Healthcare,Technician,19,Medium,Medium,Yes,92583,107195,Modified,51,No,3,-4.62
E1645,52,Male,PhD,Education,Professor,29,Medium,High,Yes,91161,100143,Unchanged,38,Yes,6,6.89
E1646,47,Female,High School,Retail,Sales Associate,22,Medium,Medium,No,93472,110894,Modified,38,Yes,7,35.55
E1647,44,Female,Bachelor,Manufacturing,Quality Inspector,18,Medium,Low,Yes,97143,90954,Unchanged,40,Yes,5,-9.88
E1648,37,Female,Master,Marketing,Digital Marketer,11,Medium,High,No,50175,51123,Unchanged,52,Yes,7,-15.33
E1649,24,Female,PhD,Marketing,Content Creator,0,Medium,High,No,105017,94760,Unchanged,49,Yes,3,25.18
E1650,28,Male,High School,Marketing,SEO Specialist,3,High,Medium,Yes,84567,100008,Modified,49,Yes,7,-2.24
E1651,27,Other,PhD,Finance,Accountant,2,Medium,Medium,No,55594,59572,Modified,40,No,4,15.03
E1652,42,Male,High School,IT,Software Engineer,16,Low,Low,No,93226,98857,Unchanged,46,Yes,3,13.41
E1653,58,Female,Bachelor,Healthcare,Technician,35,High,Low,No,78704,76573,Unchanged,45,No,7,-10.38
E1654,39,Female,High School,Education,Administrator,17,High,High,No,119532,109181,Replaced,50,No,4,8.17
E1655,38,Female,Master,Education,Administrator,13,Medium,High,No,80665,84471,Unchanged,47,Yes,6,37.97
E1656,49,Female,Master,Manufacturing,Machine Operator,26,Low,Medium,Yes,92820,93156,Modified,54,No,7,23.77
E1657,50,Other,PhD,Retail,Sales Associate,26,Medium,Medium,No,103802,106450,Modified,43,No,8,6.45
E1658,30,Female,Master,IT,DevOps Engineer,6,High,Medium,Yes,99852,91068,Modified,46,No,8,0.76
E1659,39,Male,High School,Healthcare,Nurse,14,Medium,High,No,31214,31781,Unchanged,44,No,6,4.98
E1660,40,Other,Master,Manufacturing,Machine Operator,18,Medium,Medium,No,55538,55614,Modified,36,No,7,-1.4
E1661,50,Other,Master,Marketing,SEO Specialist,28,Medium,High,No,102105,100322,Unchanged,52,No,7,10.43
E1662,36,Male,Master,Manufacturing,Supervisor,11,Low,Low,Yes,56119,58213,Unchanged,46,Yes,4,-5.07
E1663,54,Male,High School,Retail,Store Manager,31,High,Medium,Yes,47881,62530,Modified,49,Yes,4,9.38
E1664,22,Other,Bachelor,Manufacturing,Quality Inspector,0,Low,High,Yes,85041,83422,Unchanged,44,No,4,21.24
E1665,38,Other,Master,Finance,Accountant,15,Medium,Low,Yes,32786,31682,Unchanged,40,Yes,5,-3.54
E1666,42,Other,PhD,Manufacturing,Machine Operator,16,Medium,Medium,No,39745,40791,Modified,38,Yes,8,-15.89
E1667,45,Female,Bachelor,Education,Teacher,19,High,Medium,Yes,116089,123932,Modified,52,No,3,-6.52
E1668,59,Male,High School,Manufacturing,Quality Inspector,33,Medium,Medium,No,57350,58075,Modified,44,Yes,5,9.87
E1669,34,Male,PhD,Retail,Store Manager,9,High,Low,Yes,63800,70945,Unchanged,36,No,9,27.28
E1670,26,Male,Bachelor,Healthcare,Doctor,3,Low,Low,Yes,70498,69551,Unchanged,42,No,3,-10.85
E1671,45,Other,PhD,IT,Data Analyst,19,High,High,Yes,115366,99517,Replaced,51,Yes,7,38.96
E1672,59,Female,Bachelor,Marketing,Content Creator,36,High,High,No,100423,91814,Modified,49,No,5,6.53
E1673,34,Male,Master,Marketing,SEO Specialist,8,Medium,High,Yes,111311,111209,Unchanged,51,No,5,15.72
E1674,25,Other,Bachelor,Retail,Sales Associate,0,Medium,Low,Yes,60482,69738,Unchanged,36,Yes,5,21.3
E1675,44,Male,High School,Manufacturing,Supervisor,21,Low,High,Yes,43890,46967,Unchanged,44,No,5,35.1
E1676,56,Male,Bachelor,IT,Software Engineer,34,Low,High,Yes,101975,101796,Unchanged,40,Yes,4,-12.07
E1677,42,Female,Bachelor,Healthcare,Technician,18,Low,High,No,113312,124425,Unchanged,39,No,9,-0.92
E1678,54,Male,Bachelor,IT,Data Analyst,29,Medium,Medium,Yes,60383,58418,Modified,49,No,4,11.17
E1679,24,Female,PhD,Marketing,Content Creator,1,Medium,Low,Yes,47443,46435,Unchanged,51,No,8,-17.64
E1680,48,Other,Bachelor,Retail,Store Manager,26,High,Medium,Yes,62210,66763,Modified,47,Yes,5,21.88
E1681,47,Female,Master,Manufacturing,Machine Operator,21,High,Medium,Yes,61971,71141,Modified,41,No,6,36.88
E1682,52,Other,Bachelor,IT,DevOps Engineer,26,Low,Medium,No,112256,107900,Modified,47,Yes,5,34.87
E1683,47,Male,Master,Education,Administrator,24,Low,Medium,Yes,41217,41707,Modified,35,No,4,-4.61
E1684,45,Female,PhD,Manufacturing,Machine Operator,23,Low,Low,Yes,31218,31499,Unchanged,37,No,5,30.79
E1685,25,Male,High School,IT,Data Analyst,0,Low,Medium,Yes,48226,49663,Modified,35,Yes,9,28.54
E1686,32,Male,PhD,Finance,Accountant,8,High,Medium,No,61740,67994,Modified,46,No,3,37.95
E1687,31,Male,Bachelor,Healthcare,Technician,5,High,Medium,No,48413,44192,Modified,40,Yes,4,31.58
E1688,34,Other,Master,Marketing,Content Creator,11,High,High,Yes,75924,61533,Replaced,41,Yes,6,24.03
E1689,46,Female,PhD,IT,Software Engineer,22,Medium,Low,Yes,77403,87544,Unchanged,52,No,7,7.74
E1690,29,Female,High School,Finance,Investment Analyst,3,Low,Low,Yes,105351,108849,Unchanged,50,No,6,14.52
E1691,57,Other,Bachelor,IT,Data Analyst,32,High,Medium,Yes,39290,49069,Modified,39,No,8,8.18
E1692,40,Female,Master,Finance,Accountant,17,Medium,High,Yes,115674,104743,Unchanged,42,No,8,-1.29
E1693,25,Male,Master,Retail,Store Manager,0,Low,High,Yes,117211,120452,Unchanged,44,No,8,29.91
E1694,35,Male,PhD,Retail,Store Manager,9,High,High,No,113816,154751,Replaced,38,Yes,4,0.71
E1695,56,Other,Bachelor,IT,DevOps Engineer,33,High,Medium,Yes,50011,57268,Modified,53,Yes,4,39.12
E1696,22,Male,PhD,Education,Teacher,0,Low,High,No,98879,103427,Unchanged,43,Yes,6,36.36
E1697,36,Other,Master,Marketing,SEO Specialist,13,Medium,High,Yes,107066,122713,Unchanged,54,Yes,9,-17.32
E1698,56,Female,Bachelor,Retail,Store Manager,33,Medium,Low,No,49056,49136,Unchanged,53,No,9,-9.46
E1699,52,Other,High School,IT,Software Engineer,29,Medium,Medium,Yes,102999,100633,Modified,38,No,3,-17.91
E1700,58,Other,High School,Education,Administrator,33,High,Low,No,73923,100737,Unchanged,54,Yes,3,12.54
E1701,57,Female,Bachelor,Manufacturing,Supervisor,31,Low,Medium,No,59722,57031,Modified,43,Yes,6,-19.93
E1702,53,Male,Bachelor,Healthcare,Nurse,30,High,Low,Yes,37711,36154,Unchanged,40,No,6,10.84
E1703,22,Female,High School,Marketing,Digital Marketer,0,Medium,High,Yes,119848,119636,Unchanged,35,Yes,8,-11.85
E1704,30,Male,Master,Retail,Cashier,5,High,Medium,Yes,62963,66584,Modified,41,No,4,-1.71
E1705,34,Other,Bachelor,Education,Teacher,9,High,Medium,Yes,113441,127071,Modified,48,No,4,-13.21
E1706,29,Male,Master,Retail,Sales Associate,5,Medium,Medium,No,30639,36372,Modified,46,Yes,3,21.81
E1707,24,Female,Bachelor,IT,DevOps Engineer,1,Medium,High,Yes,64019,70074,Unchanged,50,No,9,23.29
E1708,40,Female,High School,Healthcare,Nurse,14,High,High,No,90531,120342,Modified,50,Yes,3,14.49
E1709,23,Other,Bachelor,IT,Data Analyst,0,Medium,Medium,No,40857,48003,Modified,47,Yes,3,-17.0
E1710,37,Male,Bachelor,Finance,Auditor,15,Medium,Medium,No,76111,91252,Modified,48,Yes,6,27.24
E1711,33,Male,Master,IT,Software Engineer,8,Medium,Low,Yes,72816,83342,Unchanged,53,No,3,-14.92
E1712,49,Other,PhD,IT,DevOps Engineer,27,High,High,No,57289,47747,Modified,49,Yes,9,14.44
E1713,59,Male,High School,Manufacturing,Machine Operator,33,Medium,High,Yes,53437,55841,Unchanged,40,Yes,7,0.16
E1714,58,Female,Bachelor,Retail,Cashier,36,High,High,Yes,49455,67257,Modified,41,No,3,28.36
E1715,58,Female,Bachelor,Healthcare,Nurse,32,High,Low,Yes,60215,49418,Unchanged,45,No,6,-2.71
E1716,39,Male,High School,Marketing,Content Creator,17,Medium,Medium,Yes,59605,57397,Modified,47,Yes,9,15.95
E1717,46,Female,Bachelor,Finance,Investment Analyst,21,High,Low,Yes,116173,122414,Unchanged,39,Yes,5,13.95
E1718,37,Other,Bachelor,Education,Administrator,11,Low,Low,Yes,102153,101319,Unchanged,50,Yes,9,-9.18
E1719,33,Male,PhD,IT,DevOps Engineer,10,Low,Medium,Yes,116426,123159,Modified,50,No,7,23.78
E1720,50,Male,Bachelor,Finance,Investment Analyst,28,Low,High,No,117579,126906,Unchanged,43,Yes,9,24.56
E1721,35,Male,Bachelor,Healthcare,Nurse,11,High,Medium,No,48676,66100,Modified,37,No,4,0.61
E1722,37,Female,Master,Manufacturing,Quality Inspector,12,High,Low,No,41231,41102,Unchanged,40,Yes,5,34.49
E1723,51,Other,Master,Finance,Auditor,29,Low,High,No,91517,88623,Unchanged,49,Yes,4,-7.28
E1724,53,Other,Master,Healthcare,Doctor,27,Medium,High,Yes,40196,36423,Unchanged,37,No,6,11.31
E1725,55,Other,Master,Education,Teacher,33,High,Medium,No,54111,72296,Modified,35,No,9,29.39
E1726,39,Female,Master,IT,DevOps Engineer,14,Medium,Low,Yes,85038,86385,Unchanged,47,Yes,9,27.22
E1727,35,Male,Master,Finance,Accountant,13,Low,High,No,46267,44327,Unchanged,54,No,7,-19.27
E1728,41,Other,High School,Manufacturing,Supervisor,15,Medium,Medium,Yes,37235,36525,Modified,36,No,3,10.69
E1729,51,Male,High School,Education,Teacher,28,Low,High,No,117218,118163,Unchanged,54,No,5,-4.92
E1730,31,Female,PhD,Education,Professor,5,High,Low,No,31942,38334,Unchanged,47,No,4,-5.96
E1731,48,Female,High School,Education,Administrator,25,Medium,High,No,38983,40836,Unchanged,47,Yes,4,13.93
E1732,23,Male,Master,Education,Professor,0,High,Low,Yes,32673,27444,Unchanged,36,No,9,38.56
E1733,58,Female,PhD,Finance,Auditor,33,Medium,Low,Yes,43665,45656,Unchanged,53,No,6,29.81
E1734,45,Male,High School,IT,Software Engineer,20,Medium,High,Yes,39638,39384,Unchanged,53,Yes,8,34.59
E1735,56,Male,Master,Marketing,SEO Specialist,34,Low,Low,No,32466,32426,Unchanged,40,Yes,6,8.27
E1736,38,Female,High School,Healthcare,Nurse,16,Low,High,Yes,85309,92528,Unchanged,39,No,7,36.8
E1737,53,Male,Master,Marketing,Digital Marketer,28,Medium,Medium,Yes,57684,67740,Modified,53,No,9,25.07
E1738,30,Other,Bachelor,Finance,Investment Analyst,8,Low,Low,No,106882,113769,Unchanged,45,No,8,25.57
E1739,25,Female,PhD,IT,DevOps Engineer,3,Low,Low,No,92919,95101,Unchanged,45,Yes,8,-18.07
E1740,59,Male,High School,Education,Administrator,33,Low,High,No,62788,68747,Unchanged,42,No,9,16.25
E1741,29,Other,PhD,Finance,Investment Analyst,4,Low,High,No,89719,85395,Unchanged,50,Yes,3,-17.94
E1742,34,Other,Bachelor,Finance,Accountant,9,Medium,High,No,34314,32964,Unchanged,51,Yes,5,-3.79
E1743,23,Other,PhD,Education,Teacher,0,Medium,High,Yes,46352,55057,Unchanged,39,No,3,-7.51
E1744,41,Male,High School,Manufacturing,Machine Operator,15,High,Medium,Yes,32853,44455,Modified,37,No,8,-11.55
E1745,47,Other,PhD,Finance,Accountant,23,High,Medium,No,103927,106075,Modified,53,No,6,-18.47
E1746,37,Female,Bachelor,IT,Data Analyst,11,Medium,Low,Yes,36611,40633,Unchanged,54,No,6,7.95
E1747,55,Male,Bachelor,Marketing,Content Creator,32,High,Medium,No,92077,116487,Modified,51,Yes,7,11.61
E1748,46,Female,High School,Healthcare,Doctor,23,Low,High,No,50662,52560,Unchanged,49,No,7,-6.2
E1749,34,Other,High School,Retail,Sales Associate,9,High,Medium,No,110140,137206,Modified,53,No,7,33.99
E1750,58,Male,Master,Education,Professor,35,High,High,No,46693,39784,Modified,53,No,9,0.22
E1751,57,Other,Bachelor,Education,Teacher,34,Low,Medium,No,96330,99869,Modified,36,Yes,4,-4.45
E1752,37,Male,Bachelor,Marketing,Content Creator,15,Low,Medium,Yes,47358,50097,Modified,48,No,8,26.02
E1753,35,Male,High School,Manufacturing,Quality Inspector,13,Low,Low,Yes,34369,32975,Unchanged,50,Yes,9,-13.53
E1754,53,Female,Master,Finance,Auditor,28,High,Low,No,37450,48563,Unchanged,44,No,9,2.97
E1755,38,Other,High School,Marketing,Digital Marketer,16,High,High,Yes,85779,77276,Modified,36,No,7,38.33
E1756,44,Male,PhD,Marketing,SEO Specialist,22,High,High,Yes,80877,98817,Replaced,54,No,9,-6.64
E1757,56,Male,PhD,IT,DevOps Engineer,32,Medium,Low,No,78929,75005,Unchanged,53,No,8,-4.23
E1758,44,Male,Master,Finance,Accountant,20,Low,Low,No,113576,109502,Unchanged,52,No,8,-9.7
E1759,53,Male,High School,IT,Software Engineer,27,High,Low,Yes,72407,58382,Unchanged,50,Yes,9,39.42
E1760,43,Female,Master,Finance,Accountant,19,Medium,Medium,No,33454,38752,Modified,36,Yes,8,-11.27
E1761,59,Male,Bachelor,IT,Data Analyst,37,Medium,High,Yes,69963,72092,Unchanged,43,No,9,-7.95
E1762,57,Other,Master,Education,Teacher,35,High,High,Yes,52787,62031,Replaced,48,No,9,29.64
E1763,45,Male,PhD,Manufacturing,Machine Operator,22,Low,High,Yes,93308,95211,Unchanged,46,No,7,35.48
E1764,50,Female,High School,Education,Administrator,25,Medium,Medium,No,42877,50090,Modified,54,No,6,33.29
E1765,42,Other,Bachelor,Finance,Accountant,19,Medium,Low,No,40534,39401,Unchanged,54,No,6,-3.19
E1766,42,Male,High School,Finance,Auditor,17,Medium,Low,No,69823,71935,Unchanged,37,No,6,-12.13
E1767,50,Male,Master,Retail,Cashier,27,Low,Medium,No,45954,46356,Modified,51,Yes,6,34.93
E1768,36,Other,PhD,Finance,Accountant,14,Medium,Low,No,84081,88238,Unchanged,36,Yes,5,7.46
E1769,30,Female,Bachelor,Retail,Sales Associate,8,High,High,No,47868,45256,Modified,49,No,4,-8.94
E1770,28,Male,Master,Retail,Sales Associate,5,Low,Low,Yes,113749,120476,Unchanged,41,Yes,4,20.76
